,Unnamed: 0,name,height,weight,reach,STANCE,SLPM,Str Acc,SApm,Str. Def,TD Avg,TD Acc,TD Def,Sub Avg,age
3817,3817,Sheldon Westcott,73.0,170,71.0, Southpaw,2.26,0.4,3.73,0.37,3.23,0.37,0.14,0.0,39.0
3818,3818,Rilley Dutro,68.0,125,70.0, Orthodox,4.74,0.54,5.95,0.33,0.0,0.0,0.83,0.0,36.0
3819,3819,Adam Piccolotti,71.0,155,72.0,,4.61,0.5,2.83,0.71,2.96,0.6,1.0,3.0,35.0
3820,3820,Jay Silva,74.0,185,75.0, Southpaw,1.13,0.34,3.07,0.4,0.0,0.0,0.38,1.0,
3821,3821,Ronal Siahaan,67.0,125,71.0, Southpaw,0.63,0.66,6.17,0.25,0.0,0.0,0.25,0.0,28.0
3822,3822,Micah Miller,72.0,145,74.0, Orthodox,1.33,0.33,2.15,0.54,0.98,0.37,0.21,2.0,37.0
3823,3823,Stephen Thompson,72.0,170,75.0, Orthodox,4.11,0.46,3.03,0.54,0.26,0.41,0.65,0.0,41.0
3824,3824,Vinicius Magalhaes,,145,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
3825,3825,Shamil Abdurakhimov,75.0,235,76.0, Orthodox,2.41,0.44,3.02,0.55,1.01,0.23,0.45,0.1,42.0
3826,3826,Ryan Larson,,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
3827,3827,Cesar Gracie,70.0,181,, Orthodox,0.0,0.0,17.14,0.5,0.0,0.0,0.0,0.0,
3828,3828,Andre Soukhamthath,69.0,135,70.0, Orthodox,2.77,0.44,4.31,0.49,1.25,0.53,0.58,0.2,35.0
3829,3829,Ed Herman,73.0,205,77.0, Orthodox,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,43.0
3830,3830,Kenji Osawa,67.0,135,66.0, Orthodox,2.34,0.35,2.14,0.63,0.91,0.58,0.68,0.7,47.0
3831,3831,Jessica Penne,65.0,115,67.0, Orthodox,2.52,0.31,4.75,0.46,1.32,0.21,0.36,0.6,41.0
3832,3832,Dieusel Berto,69.0,200,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3833,3833,Jeff Hougland,67.0,135,68.0, Orthodox,1.86,0.48,3.46,0.47,0.86,0.18,0.0,1.1,45.0
3834,3834,Daniel Straus,67.0,145,71.0,,4.76,0.43,2.99,0.57,0.84,0.15,0.81,1.1,39.0
3835,3835,Dennis Reed,,205,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3836,3836,Jamie Houston,,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3837,3837,Greg Hardy,77.0,265,80.0, Orthodox,4.79,0.5,3.31,0.55,0.2,0.33,0.64,0.0,35.0
3838,3838,Lando Vannata,69.0,155,71.0, Orthodox,4.52,0.45,4.76,0.55,1.09,0.37,0.69,0.3,32.0
3839,3839,Stephen Banaszak,72.0,145,74.0,,4.2,0.47,1.15,0.66,0.0,0.0,1.0,1.9,33.0
3840,3840,Anton Kuivanen,68.0,155,72.0, Orthodox,2.27,0.38,1.63,0.67,1.2,1.0,0.71,0.4,40.0
3841,3841,Willie Peeters,69.0,220,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
3842,3842,Yan Cabral,71.0,155,73.0, Orthodox,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2,41.0
3843,3843,Eduardo Bustillos,68.0,135,68.0,,2.61,0.59,6.22,0.35,0.0,0.0,1.0,0.0,36.0
3844,3844,Brunno Ferreira,70.0,185,72.0, Orthodox,5.0,0.5,4.17,0.48,1.25,0.16,0.66,0.0,31.0
3845,3845,Joey Roberts,74.0,200,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3846,3846,Zak Cummings,72.0,205,75.0, Southpaw,2.96,0.35,2.91,0.55,0.62,0.28,0.66,0.6,39.0
3847,3847,Marcus McGhee,68.0,135,69.0, Orthodox,5.43,0.51,2.52,0.71,0.84,0.33,1.0,0.8,34.0
3848,3848,Gilbert Jimenez,,155,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3849,3849,James Thompson,77.0,265,77.0, Orthodox,5.13,0.52,3.19,0.41,3.14,0.36,0.53,1.3,45.0
3850,3850,Nathaniel Wood,66.0,145,69.0, Orthodox,5.91,0.5,4.22,0.56,1.74,0.48,0.7,0.5,31.0
3851,3851,Brian Ebersole,72.0,170,73.0, Southpaw,2.32,0.49,2.14,0.56,1.7,0.23,0.61,0.1,43.0
3852,3852,Genki Sudo,69.0,155,68.0, Orthodox,1.55,0.39,2.23,0.33,3.58,0.6,0.5,4.2,46.0
3853,3853,Martin Kampmann,72.0,170,72.0, Orthodox,3.22,0.42,3.28,0.62,1.86,0.41,0.78,2.0,42.0
3854,3854,Dhiego Lima,74.0,170,75.0, Orthodox,3.12,0.39,3.88,0.58,1.26,0.34,0.73,0.6,35.0
3855,3855,Nick Sperling,66.0,135,66.0,,1.4,0.25,1.4,0.66,0.0,0.0,0.0,0.0,
3856,3856,Jason Suttie,72.0,210,72.0, Orthodox,2.07,0.83,4.97,0.36,0.0,0.0,0.0,0.0,50.0
3857,3857,Askar Askar,67.0,145,69.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
3858,3858,Rodolfo Bellato,75.0,205,77.0, Orthodox,6.47,0.61,5.9,0.44,1.09,0.25,1.0,0.5,28.0
3859,3859,Rory Singer,74.0,185,77.0, Orthodox,2.55,0.39,2.42,0.63,0.39,0.25,0.64,0.8,47.0
3860,3860,Francisco Prado,70.0,155,69.0, Orthodox,4.58,0.41,5.66,0.52,0.0,0.0,0.25,0.4,21.0
3861,3861,Len Bentley,69.0,155,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
3862,3862,Kenny Ento,74.0,192,73.0,,8.41,0.79,0.0,1.0,5.49,1.0,0.0,11.0,
3863,3863,Marcos Conrado Jr.,74.0,220,75.0, Orthodox,1.6,0.34,9.69,0.35,1.84,0.14,0.0,0.0,42.0
3864,3864,Joey Gambino,67.0,145,70.0, Orthodox,2.47,0.35,2.53,0.51,0.0,0.0,0.42,0.8,35.0
3865,3865,Denis Tiuliulin,73.0,185,77.0, Orthodox,4.5,0.41,6.15,0.36,0.0,0.0,0.73,0.0,36.0
3866,3866,Zhang Lipeng,71.0,155,71.0, Southpaw,1.28,0.48,1.88,0.53,1.75,0.3,0.69,0.8,34.0
3867,3867,Zach Zane,67.0,145,69.0, Southpaw,0.87,0.56,6.67,0.2,0.0,0.0,0.26,0.0,34.0
3868,3868,Kalindra Faria,67.0,125,62.0, Switch,2.23,0.56,1.44,0.45,1.31,0.66,0.2,0.7,37.0
3869,3869,Forrest Griffin,75.0,205,77.0, Orthodox,4.38,0.36,2.81,0.61,1.05,0.48,0.57,0.7,45.0
3870,3870,Chad Johnson,74.0,230,80.0, Orthodox,5.92,0.68,7.8,0.4,0.0,0.0,0.0,0.0,37.0
3871,3871,Tyson Pedro,75.0,205,79.0, Orthodox,2.9,0.59,2.39,0.56,0.76,0.3,0.5,0.8,32.0
3872,3872,Stephen Palling,64.0,143,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
3873,3873,Marcelo Golm,75.0,249,75.0, Orthodox,4.27,0.58,4.3,0.45,0.45,0.5,0.87,0.5,31.0
3874,3874,Rony Jason,67.0,145,73.0, Orthodox,2.04,0.44,3.14,0.53,0.59,0.3,0.36,0.8,40.0
3875,3875,Mike Santiago,70.0,145,69.0, Orthodox,3.44,0.49,3.58,0.36,2.66,0.5,0.53,1.1,34.0
3876,3876,Mohammed Usman,74.0,239,79.0, Orthodox,3.18,0.37,4.21,0.52,0.89,0.18,0.0,0.0,35.0
3877,3877,Mirko Filipovic,74.0,230,73.0, Southpaw,2.11,0.5,1.89,0.63,0.19,0.4,0.78,0.3,49.0
3878,3878,Ricky Johnson,68.0,145,70.0, Orthodox,1.83,0.25,6.3,0.36,0.0,0.0,0.0,0.0,
3879,3879,Justin Burlinson,73.0,170,74.0, Switch,1.24,0.4,3.09,0.61,0.0,0.0,1.0,9.3,27.0
3880,3880,Mark Hall,72.0,190,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3881,3881,Chris Haseman,71.0,205,72.0, Orthodox,0.93,0.7,4.67,0.28,0.0,0.0,0.4,2.0,54.0
3882,3882,Cedric Doumbe,70.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
3883,3883,Wilson Gouveia,73.0,185,76.0, Orthodox,3.02,0.39,4.06,0.56,0.9,0.66,0.57,2.2,45.0
3884,3884,Brandon Jenkins,72.0,155,71.0, Switch,2.93,0.41,8.05,0.33,0.0,0.0,0.27,0.0,32.0
3885,3885,Kaynan Kruschewsky,72.0,155,73.0, Orthodox,5.08,0.39,4.79,0.47,2.18,1.0,0.0,2.2,33.0
3886,3886,Damacio Page,66.0,135,66.0, Orthodox,2.05,0.38,2.47,0.51,2.63,0.64,0.23,0.9,41.0
3887,3887,Erick Gonzalez,71.0,155,75.0, Orthodox,2.4,0.36,8.08,0.4,6.0,0.55,0.5,0.0,32.0
3888,3888,Mike Russow,73.0,255,73.0, Orthodox,1.55,0.47,2.9,0.59,4.66,0.43,0.0,0.7,47.0
3889,3889,Scott Morris,70.0,210,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3890,3890,Billy Pasulatan,65.0,125,66.0, Switch,0.65,0.2,5.22,0.48,0.0,0.0,0.0,4.9,32.0
3891,3891,Danilo Suzart,72.0,260,74.0, Orthodox,4.09,0.55,11.73,0.51,0.0,0.0,0.0,0.0,32.0
3892,3892,Tom Sauer,73.0,263,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
3893,3893,Jose Canseco,76.0,240,77.0, Orthodox,0.78,0.1,4.68,0.62,0.0,0.0,0.0,0.0,59.0
3894,3894,David Smith,,155,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3895,3895,Tyler Stinson,75.0,170,76.0,,2.8,0.23,4.6,0.56,0.5,1.0,0.0,0.5,38.0
3896,3896,Joe Wilk,69.0,145,68.0,,1.0,0.54,2.0,0.72,0.0,0.0,0.0,0.0,42.0
3897,3897,Felix Klinkhammer,72.0,170,73.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3898,3898,Kenneth Seegrist,72.0,185,74.0, Orthodox,3.21,0.66,1.28,0.0,0.0,0.0,0.4,14.4,
3899,3899,Ben Jones,,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3900,3900,Rob Kimmons,70.0,185,73.0, Orthodox,1.86,0.48,4.79,0.38,2.08,0.46,0.25,2.4,43.0
3901,3901,Wade Shipp,75.0,245,77.0, Orthodox,4.29,0.86,2.14,0.0,0.0,0.0,0.75,0.0,49.0
3902,3902,Ali AlQaisi,66.0,135,68.0, Orthodox,2.43,0.42,1.97,0.56,3.5,0.29,0.6,1.0,33.0
3903,3903,Igor Zinoviev,73.0,199,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3904,3904,Francisco Rivera,68.0,135,70.0, Orthodox,4.07,0.41,3.16,0.68,1.01,0.63,0.68,0.6,42.0
3905,3905,Trey Waters,77.0,170,77.0, Orthodox,6.43,0.44,5.61,0.56,0.44,0.33,0.85,0.9,29.0
3906,3906,Yao Zhikui,65.0,125,64.0, Orthodox,1.44,0.21,2.82,0.48,0.66,0.16,0.58,0.0,33.0
3907,3907,Hiromitsu Miura,69.0,170,71.0, Orthodox,2.12,0.34,2.12,0.58,2.23,0.5,0.69,0.6,42.0
3908,3908,Francisco Trevino,69.0,155,70.0, Orthodox,2.65,0.42,2.42,0.64,0.97,0.22,0.41,0.0,42.0
3909,3909,Islam Makhachev,70.0,155,70.0, Southpaw,2.46,0.6,1.27,0.61,3.17,0.6,0.9,1.0,32.0
3910,3910,Joe Merritt,72.0,170,73.0, Orthodox,1.53,0.58,0.73,0.66,0.0,0.0,0.68,0.0,40.0
3911,3911,Eddie Mendez,70.0,185,77.0,,1.71,0.33,3.43,0.11,0.0,0.0,0.0,0.0,40.0
3912,3912,Hu Yaozong,75.0,185,72.0, Orthodox,3.35,0.48,5.09,0.35,0.0,0.0,0.33,0.4,29.0
3913,3913,Raphael Assuncao,65.0,135,66.0, Orthodox,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2,41.0
3914,3914,Ion Cherdivara,,205,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3915,3915,Marcelo Guimaraes,72.0,185,73.0, Orthodox,4.67,0.51,4.41,0.62,1.99,0.13,0.0,0.0,40.0
3916,3916,Callan Potter,72.0,170,72.0, Orthodox,3.18,0.5,4.72,0.58,3.29,0.66,1.0,0.0,39.0
3917,3917,Emily Whitmire,65.0,125,63.0, Orthodox,2.5,0.31,2.98,0.54,1.9,0.66,0.7,0.5,33.0
3918,3918,Diego Brandao,67.0,145,64.0, Orthodox,2.94,0.47,3.38,0.62,3.21,0.68,0.8,0.6,36.0
3919,3919,Peter Petties,71.0,145,72.0, Southpaw,2.61,0.29,8.24,0.48,0.0,0.0,0.0,0.0,33.0
3920,3920,Galore Bofando,71.0,170,72.0, Switch,3.63,0.45,3.63,0.54,2.37,1.0,0.5,0.0,42.0
3921,3921,Seth Baczynski,75.0,170,75.0, Orthodox,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8,42.0
3922,3922,Akira Corassani,68.0,145,68.0, Orthodox,3.25,0.45,4.91,0.5,0.7,0.28,0.86,0.0,41.0
3923,3923,Loopy Godinez,62.0,115,61.0, Orthodox,4.13,0.48,3.58,0.63,3.04,0.46,0.84,1.0,30.0
3924,3924,James Lee,71.0,205,72.0, Southpaw,1.4,0.42,3.72,0.27,13.95,0.5,0.0,7.0,50.0
3925,3925,Darrick Minner,67.0,145,69.0, Orthodox,2.63,0.65,2.28,0.35,2.4,0.72,0.66,2.7,34.0
3926,3926,Joe Solecki,69.0,155,70.0, Orthodox,2.21,0.56,1.53,0.52,2.65,0.5,0.5,1.5,30.0
3927,3927,Osamu Tachihikari,77.0,300,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3928,3928,Carlos Huachin,64.0,135,67.0, Southpaw,2.1,0.21,4.8,0.5,0.0,0.0,0.66,0.0,27.0
3929,3929,Cory Hendricks,75.0,205,73.0, Switch,3.13,0.39,4.07,0.42,0.0,0.0,1.0,0.0,36.0
3930,3930,Kimo Leopoldo,75.0,235,77.0, Orthodox,0.76,0.83,2.12,0.3,4.55,1.0,0.0,2.3,56.0
3931,3931,Craig Zellner,74.0,205,75.0, Orthodox,0.61,0.09,4.65,0.61,0.0,0.0,0.0,0.0,47.0
3932,3932,Lucas Alexander,71.0,145,73.0, Orthodox,5.23,0.55,1.83,0.71,0.0,0.0,0.57,0.0,28.0
3933,3933,Alexandre Ferreira,67.0,205,69.0, Orthodox,2.57,0.6,8.14,0.42,0.0,0.0,0.0,0.0,45.0
3934,3934,Renee Forte,67.0,155,71.0, Orthodox,2.08,0.32,2.12,0.63,2.32,0.58,0.66,0.0,37.0
3935,3935,Gesias Cavalcante,68.0,155,71.0, Orthodox,1.98,0.35,3.11,0.51,1.25,0.36,0.66,1.1,40.0
3936,3936,TJ Waldburger,71.0,170,75.0, Orthodox,2.02,0.51,2.39,0.4,3.03,0.46,0.4,4.8,36.0
3937,3937,Adam Milstead,75.0,205,76.0, Orthodox,3.85,0.46,4.79,0.43,0.0,0.0,0.64,0.0,36.0
3938,3938,David Roberts,73.0,170,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
3939,3939,Steven Graham,73.0,290,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3940,3940,Greg Scott,69.0,145,70.0,,3.9,0.55,7.79,0.37,11.69,1.0,0.0,0.0,
3941,3941,Ben Saunders,74.0,170,77.0, Orthodox,3.23,0.5,3.58,0.51,0.2,0.4,0.66,1.3,41.0
3942,3942,Matt Hughes,69.0,170,73.0, Switch,2.14,0.53,1.36,0.53,2.95,0.5,0.35,1.2,50.0
3943,3943,Armando Villarreal,67.0,135,66.0, Southpaw,3.23,0.55,4.3,0.52,3.23,0.25,0.0,0.0,34.0
3944,3944,Cristiane Justino,68.0,145,68.0, Orthodox,7.28,0.52,2.25,0.64,0.66,0.55,0.94,0.4,38.0
3945,3945,Jason Von Flue,72.0,170,73.0, Orthodox,1.89,0.36,3.23,0.52,0.62,0.16,0.58,1.5,48.0
3946,3946,Chico Camus,66.0,125,66.0, Orthodox,2.58,0.41,2.46,0.64,0.77,0.4,0.72,0.4,39.0
3947,3947,Hugh Pulley,72.0,155,76.0,,4.47,0.63,3.27,0.57,4.0,0.66,0.69,0.0,
3948,3948,Jorge Rivera,73.0,185,73.0, Orthodox,3.16,0.48,2.64,0.54,0.84,0.5,0.63,0.1,52.0
3949,3949,Jared Rosholt,74.0,265,75.0, Orthodox,2.08,0.46,1.52,0.59,1.83,0.41,0.66,0.1,37.0
3950,3950,Fernando Bettega,,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
3951,3951,Sean Lally,72.0,170,75.0, Orthodox,5.34,0.39,7.23,0.3,0.0,0.0,0.0,0.0,33.0
3952,3952,Paulo Santos,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3953,3953,Emmanuel Yarborough,80.0,770,, Open Stance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
3954,3954,Hayato Sakurai,67.0,168,69.0, Orthodox,2.45,0.49,1.94,0.59,1.87,0.69,0.56,0.3,48.0
3955,3955,Ruan Potts,74.0,247,75.0, Orthodox,0.85,0.37,5.92,0.22,0.75,0.16,0.33,2.3,46.0
3956,3956,Mairbek Taisumov,69.0,155,73.0, Orthodox,2.98,0.39,3.03,0.64,1.34,0.63,0.88,0.0,35.0
3957,3957,Alex Dunworth,68.0,155,68.0,,1.94,0.31,8.71,0.35,0.0,0.0,0.5,0.0,
3958,3958,Mateus Mendonca,66.0,125,71.0, Orthodox,1.66,0.4,4.14,0.3,2.54,0.27,0.55,0.4,25.0
3959,3959,Zhang Mingyang,74.0,205,75.0, Orthodox,9.23,0.57,6.39,0.57,0.0,0.0,0.0,0.0,25.0
3960,3960,Kier Gooch,,155,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
3961,3961,Louis Gaudinot,63.0,125,63.0, Orthodox,2.34,0.37,6.42,0.48,0.57,0.4,0.31,1.1,39.0
3962,3962,Miguel Linares,, --,,,6.51,0.5,8.84,0.36,0.0,0.0,0.0,0.0,
3963,3963,Francis Carmont,75.0,205,78.0, Orthodox,2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,42.0
3964,3964,Dan Argueta,67.0,135,68.0, Southpaw,2.18,0.45,1.9,0.51,4.45,0.48,0.57,1.6,30.0
3965,3965,Merritt Warren,70.0,155,, Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3966,3966,Cain Carrizosa,68.0,155,74.0, Orthodox,2.72,0.42,5.8,0.51,0.0,0.0,0.14,0.0,37.0
3967,3967,Rashad Coulter,71.0,205,76.0, Orthodox,4.82,0.56,6.68,0.5,0.0,0.0,0.62,0.0,42.0
3968,3968,Jeff Bedard,66.0,145,68.0, Orthodox,0.8,0.51,0.0,1.0,3.43,0.66,1.0,2.6,54.0
3969,3969,Masuto Kawana,66.0,145,69.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
3970,3970,Sanford Alton Meeks,77.0,265,75.0, Orthodox,0.71,0.42,4.47,0.38,7.06,0.25,0.0,0.0,30.0
3971,3971,Andrews Nakahara,73.0,185,75.0, Orthodox,2.68,0.44,1.9,0.57,0.0,0.0,0.72,0.4,41.0
3972,3972,Preston Parsons,71.0,170,71.0, Orthodox,3.83,0.55,3.18,0.51,4.3,0.43,0.8,3.1,28.0
3973,3973,Fredson Paixao,66.0,145,66.0, Orthodox,1.71,0.54,2.31,0.62,0.62,0.11,0.1,2.2,45.0
3974,3974,Justin Gonzales,69.0,145,72.0, Orthodox,6.67,0.8,0.87,0.43,14.0,0.73,1.0,0.0,33.0
3975,3975,Dominik Humburger,,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
3976,3976,Ricardo Arona,71.0,205,72.0, Orthodox,1.66,0.48,1.15,0.57,2.41,0.48,0.58,1.2,45.0
3977,3977,Alberta Cerra Leon,68.0,238,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3978,3978,Noe Hernandez,, --,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3979,3979,Marc Cofer,,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
3980,3980,Calvin Kattar,71.0,145,72.0, Orthodox,4.76,0.39,6.75,0.54,0.39,0.29,0.72,0.1,36.0
3981,3981,Daniel Puder,75.0,235,76.0, Orthodox,2.77,0.68,1.17,0.38,1.21,0.5,0.81,9.0,42.0
3982,3982,Neal Ewing,73.0,185,76.0,,2.27,0.6,1.93,0.48,5.0,0.62,0.0,0.0,38.0
3983,3983,MinWoo Kim,68.0,135,72.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
3984,3984,Takashi Sato,70.0,170,73.0, Southpaw,2.21,0.41,3.73,0.44,0.76,0.37,0.6,0.0,33.0
3985,3985,Jason Saggo,71.0,155,71.0, Orthodox,2.5,0.39,2.94,0.52,2.33,0.4,0.23,0.0,38.0
3986,3986,Alexander Volkanovski,66.0,145,71.0, Orthodox,6.16,0.56,3.44,0.58,1.78,0.37,0.7,0.2,35.0
3987,3987,Bogdan Guskov,75.0,205,76.0, Orthodox,3.13,0.48,3.7,0.47,0.0,0.0,0.66,0.0,31.0
3988,3988,Rafael Carvalho,75.0,185,78.0,,1.94,0.5,1.84,0.54,2.77,0.4,0.7,0.0,37.0
3989,3989,Mike Grundy,67.0,145,72.0, Orthodox,2.09,0.45,4.45,0.56,4.06,0.28,0.5,0.4,37.0
3990,3990,Alvin Cacdac,66.0,125,68.0, Orthodox,1.21,0.66,0.61,0.0,0.0,0.0,0.0,0.0,
3991,3991,Doug Evans,69.0,155,70.0, Orthodox,1.79,0.35,2.55,0.55,3.19,0.83,0.69,0.6,43.0
3992,3992,Ron Keslar,72.0,185,74.0,,0.0,0.0,2.05,0.6,0.0,0.0,1.0,7.7,
3993,3993,JungHyun Lee,65.0,125,65.0, Orthodox,4.27,0.39,6.2,0.38,0.0,0.0,0.64,0.0,21.0
3994,3994,Ronnie Lawrence,68.0,135,68.0, Switch,2.78,0.56,1.75,0.52,6.75,0.77,0.45,0.2,31.0
3995,3995,Jacob Volkmann,69.0,155,71.0, Southpaw,1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0,43.0
3996,3996,Jordan Williams,73.0,185,75.0, Southpaw,5.83,0.5,5.46,0.35,1.11,0.5,0.85,0.0,33.0
3997,3997,Alan Omer,70.0,145,71.0, Orthodox,3.49,0.55,2.21,0.64,1.69,0.42,0.66,0.0,35.0
3998,3998,Mehdi Baghdad,73.0,155,75.0, Orthodox,3.13,0.3,4.56,0.46,0.0,0.0,0.33,0.0,39.0
3999,3999,Alan Gomez,,155,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4000,4000,Harry Moskowitz,77.0,275,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4001,4001,Ildemar Alcantara,74.0,185,78.0, Orthodox,1.93,0.38,2.63,0.5,2.0,0.68,0.81,0.9,41.0
4002,4002,Yosdenis Cedeno,68.0,155,69.0, Orthodox,1.64,0.29,1.6,0.67,0.0,0.0,0.31,0.3,39.0
4003,4003,Allan Goes,72.0,205,73.0, Orthodox,0.64,0.52,1.35,0.41,1.75,0.4,0.0,2.6,53.0
4004,4004,Mizuki,63.0,115,65.0, Orthodox,4.56,0.5,5.62,0.48,0.33,0.14,0.85,0.0,29.0
4005,4005,Thiago Silva,74.0,205,74.0, Orthodox,3.92,0.5,2.55,0.67,1.03,0.47,0.7,0.7,41.0
4006,4006,Ray Seraille,75.0,246,76.0,,5.29,0.27,17.65,0.41,0.0,0.0,0.0,0.0,
4007,4007,Ryan Parker,75.0,235,, Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4008,4008,Bobby Cooper,73.0,155,72.0,,2.87,0.25,3.4,0.59,0.0,0.0,0.4,1.0,
4009,4009,Egan Inoue,69.0,190,71.0, Southpaw,1.66,0.36,3.31,0.57,0.0,0.0,0.0,0.0,58.0
4010,4010,Sergey Khandozhko,73.0,170,74.0, Orthodox,3.41,0.41,2.37,0.6,0.76,0.28,0.61,0.0,32.0
4011,4011,Muhammad Naimov,69.0,145,70.0, Orthodox,3.33,0.46,4.57,0.41,1.94,0.33,0.57,0.0,29.0
4012,4012,Emiliano Sordi,74.0,205,, Orthodox,4.79,0.5,4.79,0.48,0.0,0.0,1.0,8.3,33.0
4013,4013,Shannon Gugerty,70.0,155,71.0, Orthodox,1.25,0.39,1.88,0.58,2.13,0.27,0.5,3.4,42.0
4014,4014,Evan Dunham,70.0,155,70.0, Southpaw,5.33,0.39,3.54,0.61,1.82,0.33,0.79,1.0,42.0
4015,4015,Dustin Jacoby,75.0,205,76.0, Orthodox,5.53,0.47,4.07,0.57,0.36,0.25,0.6,0.0,36.0
4016,4016,Nate Smith,66.0,125,69.0, Switch,1.28,0.38,2.04,0.35,0.0,0.0,0.33,2.3,29.0
4017,4017,Thomas Almeida,67.0,145,70.0, Southpaw,4.84,0.43,4.93,0.61,0.17,0.14,0.75,0.0,32.0
4018,4018,Roxanne Modafferi,67.0,125,69.0, Orthodox,3.35,0.3,5.7,0.51,1.35,0.23,0.3,0.1,41.0
4019,4019,Marlon Vera,68.0,135,70.0, Switch,4.31,0.49,5.48,0.5,0.53,0.39,0.7,0.9,31.0
4020,4020,Nicolle Caliari,,125,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
4021,4021,Jamie Yager,73.0,185,73.0, Orthodox,3.08,0.39,2.55,0.63,0.0,0.0,0.66,0.0,40.0
4022,4022,Hyder Amil,69.0,145,70.0, Switch,4.73,0.54,2.16,0.61,0.68,0.33,0.78,2.0,33.0
4023,4023,Donny Walker,69.0,135,71.0,,1.81,0.37,3.85,0.46,0.0,0.0,0.57,1.7,44.0
4024,4024,Tatsuya Kawajiri,67.0,145,69.0, Orthodox,2.04,0.44,2.01,0.5,3.63,0.48,0.63,1.1,46.0
4025,4025,Liana Jojua,64.0,125,62.0, Orthodox,2.42,0.3,5.32,0.54,1.71,0.66,0.5,1.3,29.0
4026,4026,Keith Jardine,74.0,185,76.0, Orthodox,3.25,0.36,2.98,0.59,1.18,0.45,0.62,0.7,48.0
4027,4027,Shane Primm,75.0,205,77.0, Orthodox,0.83,0.26,2.25,0.62,1.78,0.2,0.0,0.0,39.0
4028,4028,Takashi Sugiura,71.0,225,73.0, Southpaw,1.37,0.4,2.08,0.53,1.33,0.66,0.0,0.0,53.0
4029,4029,Brady Hiestand,68.0,135,71.0, Orthodox,2.93,0.52,3.65,0.53,4.06,0.46,0.42,0.3,25.0
4030,4030,Igor Araujo,73.0,170,77.0, Orthodox,1.52,0.42,2.86,0.49,0.86,0.15,0.22,0.6,43.0
4031,4031,Bubba Pugh,70.0,185,71.0,,2.87,0.67,2.6,0.23,4.0,0.57,0.8,0.0,
